SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
752598;MD;NOR;REN;08/03/2009;28/03/2009
752598;MD;NOR;REN;07/04/2009;13/04/2010
752631;MD;NOR;;03/04/2009;04/07/2009
752649;MD;ABN;REN;05/03/2009;05/03/2009
752649;MD;NOR;REN;06/03/2009;13/06/2009
752649;MD;ABN;REN;04/03/2009;04/03/2009
752812;MD;NOR;;07/03/2009;08/06/2009
752966;MD;NOR;;06/03/2009;04/05/2009
752966;MD;ABN;;05/03/2009;05/03/2009
753051;MD;NOR;;09/03/2009;06/04/2009
753198;MD;NOR;;09/03/2009;06/04/2009
75358;MD;NOR;;01/01/2008;04/07/2008
75358;MD;NOR;;26/07/2008;20/01/2009
75358;DI;;VAC;05/07/2008;25/07/2008
75359;MD;NOR;;02/01/2007;31/12/2007
754155;MD;NOR;;09/03/2009;06/04/2009
754403;MD;NOR;;09/03/2009;06/04/2009
754437;MD;NOR;;09/03/2009;06/04/2009
754455;MD;NOR;;09/03/2009;06/04/2009
754586;MD;NOR;;04/04/2009;03/04/2010
754602;MD;NOR;PCH;04/04/2009;03/04/2010
754606;MD;NOR;;04/04/2009;03/04/2010
754626;MD;NOR;REN;15/04/2010;21/04/2010
754626;MD;NOR;REN;04/04/2009;18/08/2009
754626;MD;NOR;REN;25/08/2009;05/04/2010
754626;DI;;OTH;19/08/2009;24/08/2009
754626;DI;;VAC;06/04/2010;14/04/2010
754893;MD;NOR;PCH;21/03/2009;20/04/2009
754900;MD;NOR;;21/03/2009;20/04/2009
754910;MD;NOR;ACH;21/03/2009;20/04/2009
754917;MD;NOR;PCH;11/03/2009;08/04/2009
754946;MD;NOR;;09/03/2009;07/05/2009
755031;MD;NOR;;07/03/2009;05/05/2009
755031;MD;ABN;;06/03/2009;06/03/2009
755224;DR;NOR;VAC;08/08/2009;14/08/2009
755224;MD;NOR;;07/04/2009;07/08/2009
755224;MD;NOR;;15/08/2009;07/04/2010
755253;MD;NOR;;05/04/2009;12/06/2009
755253;MD;NOR;;21/06/2009;14/04/2010
755253;DI;;VAC;13/06/2009;20/06/2009
755259;MD;NOR;;05/04/2009;06/04/2010
755264;DR;NOR;VAC;13/07/2009;18/07/2009
755264;MD;NOR;;05/04/2009;12/07/2009
755264;MD;NOR;;19/07/2009;07/04/2010
755518;MD;NOR;ACH;05/04/2009;07/07/2009
755585;DR;NOR;VAC;04/06/2009;12/06/2009
755585;MD;NOR;;05/04/2009;03/06/2009
755585;MD;NOR;;13/06/2009;07/07/2009
755616;MD;NOR;PCH;05/05/2009;04/08/2009
755673;MD;NOR;;22/03/2009;21/04/2009
755865;MD;NOR;;10/03/2009;13/04/2009
755865;MD;NOR;;19/04/2009;15/06/2009
755865;MD;ABN;;09/03/2009;09/03/2009
755865;DI;;VAC;14/04/2009;18/04/2009
755877;MD;NOR;;10/03/2009;30/11/2009
756072;MD;NOR;;08/11/2009;25/04/2010
756072;MD;NOR;;01/06/2010;05/08/2010
756072;MD;NOR;;08/04/2009;13/04/2009
756072;MD;NOR;;02/06/2009;02/10/2009
756072;DI;;VAC;14/04/2009;01/06/2009
756072;DI;;VAC;03/10/2009;07/11/2009
756072;DI;;VAC;26/04/2010;31/05/2010
756146;MD;NOR;PCH;08/04/2009;09/04/2010
756230;MD;NOR;;07/04/2009;07/04/2010
756248;MD;NOR;;07/04/2009;07/04/2010
756266;MD;NOR;ACH;06/10/2009;07/04/2010
756266;MD;NOR;;07/04/2009;30/09/2009
756266;MD;NOR;ACH;01/10/2009;05/10/2009
756368;MD;NOR;;09/04/2009;09/04/2010
756389;MD;NOR;;08/04/2009;08/04/2010
756408;MD;NOR;;08/04/2009;08/10/2009
756448;MD;NOR;ACH;07/04/2009;07/10/2009
756465;MD;NOR;PCH;07/04/2009;07/10/2009
756588;MD;NOR;REN;08/04/2009;20/04/2009
756642;MD;NOR;;08/04/2009;09/07/2009
756682;MD;NOR;PCH;09/04/2009;10/07/2009
756703;MD;NOR;PCH;09/04/2009;14/06/2009
756703;MD;NOR;PCH;27/06/2009;24/07/2009
756703;DI;;VAC;15/06/2009;26/06/2009
756762;MD;ABN;;22/04/2009;23/04/2009
756762;MD;NOR;;09/04/2009;21/04/2009
756762;MD;NOR;;24/04/2009;10/07/2009
756792;MD;NOR;;09/04/2009;10/07/2009
756802;MD;NOR;;09/04/2009;28/04/2009
756802;MD;NOR;ACH;29/04/2009;10/07/2009
757025;MD;NOR;;26/03/2009;24/04/2009
757317;MD;NOR;PCH;25/03/2009;23/04/2009
757318;MD;NOR;PCH;25/03/2009;23/04/2009
757360;MD;NOR;PCH;26/03/2009;24/04/2009
757481;MD;NOR;PCH;25/03/2009;23/04/2009
757581;MD;NOR;PCH;25/03/2009;23/04/2009
757694;MD;NOR;PCH;25/03/2009;23/04/2009
757742;MD;NOR;PCH;25/03/2009;23/04/2009
757811;MD;NOR;ACH;01/04/2009;23/04/2009
757811;MD;NOR;ACH;26/03/2009;31/03/2009
757811;MD;NOR;PCH;25/03/2009;25/03/2009
757899;MD;NOR;;25/03/2009;23/04/2009
758121;MD;NOR;PCH;25/03/2009;23/04/2009
758192;MD;NOR;PCH;25/03/2009;23/04/2009
758215;MD;NOR;PCH;25/03/2009;23/04/2009
758218;MD;NOR;PCH;25/03/2009;23/04/2009
758300;MD;NOR;PCH;25/03/2009;23/04/2009
758372;MD;NOR;PCH;25/03/2009;23/04/2009
758426;MD;NOR;PCH;25/03/2009;23/04/2009
758489;MD;NOR;PCH;25/03/2009;23/04/2009
758729;MD;NOR;;26/03/2009;24/04/2009
758797;MD;NOR;PCH;08/04/2009;08/05/2009
758933;MD;NOR;PCH;10/04/2009;02/08/2009
758933;MD;NOR;PCH;30/08/2009;08/05/2010
758933;DI;;VAC;03/08/2009;29/08/2009
758966;MD;NOR;ACH;10/04/2009;28/06/2009
758966;MD;NOR;ACH;04/07/2009;20/01/2010
758966;MD;NOR;ACH;28/01/2010;23/04/2010
758966;DI;;VAC;29/06/2009;03/07/2009
758966;DI;;VAC;21/01/2010;27/01/2010
759052;MD;NOR;;10/04/2009;10/04/2010
759130;MD;NOR;PCH;10/04/2009;10/04/2010
759182;MD;NOR;;10/04/2009;10/04/2010
759285;MD;NOR;;10/04/2009;11/07/2009
759362;MD;NOR;;11/04/2009;13/07/2009
759365;MD;NOR;;10/04/2009;11/07/2009
759392;MD;NOR;;10/04/2009;11/07/2009
759441;MD;NOR;;10/04/2009;11/07/2009
759464;MD;ABN;REN;12/03/2009;12/03/2009
759464;MD;NOR;REN;13/03/2009;31/08/2009
759464;MD;NOR;PCH;01/09/2009;23/10/2009
759464;MD;NOR;PCH;22/11/2009;10/05/2010
759464;DI;;VAC;24/10/2009;21/11/2009
759486;MD;NOR;REN;13/03/2009;31/08/2009
759486;MD;ABN;REN;12/03/2009;12/03/2009
759486;MD;NOR;PCH;01/09/2009;10/04/2010
759487;MD;ABN;REN;03/03/2009;11/03/2009
759487;MD;NOR;REN;13/03/2009;31/08/2009
759487;MD;ABN;REN;12/03/2009;12/03/2009
759487;MD;NOR;PCH;01/09/2009;08/04/2010
759516;MD;NOR;PCH;27/03/2009;25/04/2009
759574;MD;ABN;;12/03/2009;13/03/2009
759574;MD;NOR;;14/03/2009;09/04/2009
759830;MD;NOR;PCH;12/04/2009;13/04/2010
759917;MD;NOR;;12/04/2009;24/04/2009
759917;MD;NOR;;30/04/2009;16/04/2010
759917;MD;ABN;;29/04/2009;29/04/2009
759917;DI;;NPA;25/04/2009;28/04/2009
759965;MD;NOR;;11/04/2009;12/10/2009
759979;MD;NOR;;11/04/2009;12/10/2009
760013;MD;NOR;REN;16/03/2009;14/07/2009
760053;MD;NOR;ACH;11/04/2009;23/04/2009
760178;MD;NOR;REN;22/03/2009;31/08/2009
760178;MD;NOR;PCH;01/09/2009;21/04/2010
760267;MD;NOR;PCH;09/04/2009;09/05/2009
760319;MD;NOR;;08/08/2009;31/08/2009
760319;MD;NOR;;28/03/2009;12/07/2009
760319;MD;NOR;PCH;01/09/2009;23/04/2010
760319;DI;;VAC;13/07/2009;07/08/2009
760981;MD;NOR;;16/03/2009;14/04/2009
761080;MD;NOR;;16/03/2009;14/04/2009
761276;MD;NOR;;16/03/2009;14/04/2009
76130;MD;NOR;;06/01/2008;20/05/2008
76130;MD;NOR;;30/05/2008;24/07/2008
76130;MD;NOR;;04/08/2008;26/10/2008
76130;MD;NOR;;07/11/2008;04/02/2009
76130;DI;;VAC;25/07/2008;03/08/2008
76130;DI;;VAC;21/05/2008;29/05/2008
76130;DI;;VAC;27/10/2008;06/11/2008
76131;MD;NOR;;02/01/2007;06/07/2007
76131;MD;NOR;;15/07/2007;05/11/2007
76131;MD;NOR;;10/11/2007;05/01/2008
76131;DI;NOR;;07/07/2007;14/07/2007
76131;DI;NOR;;06/11/2007;09/11/2007
761663;MD;ABN;;13/03/2009;13/03/2009
761663;MD;NOR;;14/03/2009;12/05/2009
761712;MD;NOR;;16/03/2009;14/05/2009
762357;MD;NOR;;12/04/2009;15/06/2009
762357;MD;NOR;;19/06/2009;16/04/2010
762357;DI;;VAC;16/06/2009;18/06/2009
762441;MD;NOR;;12/04/2009;17/04/2010
762490;MD;NOR;;12/04/2009;13/10/2009
762556;MD;NOR;;12/04/2009;16/06/2009
762556;MD;NOR;;21/06/2009;18/07/2009
762556;DI;;VAC;17/06/2009;20/06/2009
762640;MD;NOR;;12/04/2009;29/05/2009
762640;MD;NOR;;14/06/2009;29/07/2009
762640;DI;;VAC;30/05/2009;13/06/2009
762737;MD;ABN;REN;15/03/2009;16/03/2009
762737;MD;NOR;REN;17/03/2009;16/06/2009
762787;MD;NOR;;18/03/2009;04/08/2009
762834;MD;NOR;;15/03/2009;31/08/2009
762834;MD;NOR;PCH;01/09/2009;10/03/2010
762907;MD;NOR;;19/03/2009;03/06/2009
762907;MD;NOR;;25/06/2009;07/08/2009
762907;MD;NOR;;15/08/2009;30/08/2009
762907;MD;NOR;PCH;31/08/2009;31/08/2009
762907;MD;NOR;PCH;05/09/2009;01/11/2009
762907;MD;NOR;PCH;07/11/2009;13/12/2009
762907;MD;NOR;PCH;19/12/2009;30/05/2010
762907;MD;NOR;PCH;13/06/2010;18/06/2010
762907;DI;;VAC;04/06/2009;24/06/2009
762907;DI;;VAC;08/08/2009;14/08/2009
762907;DI;;VAC;01/09/2009;04/09/2009
762907;DI;;VAC;02/11/2009;06/11/2009
762907;DI;;VAC;14/12/2009;18/12/2009
762907;DI;;VAC;31/05/2010;12/06/2010
762932;MD;NOR;REN;18/03/2009;30/09/2009
762932;MD;ABN;REN;14/03/2009;16/03/2009
762932;MD;ABN;REN;17/03/2009;17/03/2009
762938;MD;NOR;;20/03/2009;31/08/2009
762938;MD;NOR;PCH;01/09/2009;19/04/2010
762945;MD;NOR;;21/03/2009;22/06/2009
763023;MD;NOR;PCH;17/04/2009;24/04/2009
763023;MD;NOR;PCH;03/05/2009;09/07/2009
763023;MD;NOR;PCH;04/08/2009;25/04/2010
763023;MD;NOR;PCH;01/05/2010;26/05/2010
763023;DI;;VAC;10/07/2009;03/08/2009
763023;DI;;VAC;25/04/2009;02/05/2009
763023;DI;;OTH;26/04/2010;30/04/2010
763135;MD;NOR;;15/04/2009;14/04/2010
763140;MD;NOR;;15/04/2009;14/04/2010
763210;MD;NOR;;15/04/2009;14/04/2010
763272;MD;NOR;PCH;15/04/2009;01/07/2009
763272;MD;NOR;PCH;11/07/2009;23/04/2010
763272;DI;;VAC;02/07/2009;10/07/2009
763502;MD;NOR;REN;18/03/2009;25/06/2009
763539;MD;NOR;;02/04/2009;03/07/2009
763634;MD;NOR;;31/03/2009;10/04/2009
763665;MD;NOR;;31/03/2009;01/07/2009
763738;MD;NOR;;31/03/2009;01/07/2009
763827;MD;NOR;;17/05/2009;01/07/2009
763827;DR;NOR;VAC;11/05/2009;16/05/2009
763827;MD;NOR;;31/03/2009;10/05/2009
763999;MD;NOR;;31/03/2009;01/07/2009
764052;MD;NOR;PCH;31/03/2009;01/07/2009
764076;MD;NOR;PCH;31/03/2009;01/07/2009
764108;MD;NOR;;16/04/2009;27/04/2009
76419;MD;NOR;;01/01/2008;30/12/2008
76420;MD;NOR;;02/01/2007;31/12/2007
764222;MD;NOR;;16/04/2009;16/07/2009
76448;MD;ABN;;20/11/2007;20/11/2007
76448;MD;ABN;;17/11/2007;19/11/2007
76448;MD;NOR;;01/11/2007;13/11/2007
76448;DI;;NPA;14/11/2007;16/11/2007
76448;MD;NOR;;21/11/2007;04/02/2008
76449;MD;NOR;;01/08/2007;31/10/2007
76450;MD;NOR;;01/05/2007;31/07/2007
76451;MD;NOR;;01/02/2007;30/04/2007
76452;MD;NOR;;02/11/2006;31/01/2007
764619;MD;NOR;PCH;17/04/2009;16/04/2010
764656;MD;NOR;PCH;17/04/2009;16/10/2009
764683;MD;NOR;REN;06/04/2009;17/04/2009
764683;MD;NOR;ACH;18/04/2009;06/04/2010
764714;MD;NOR;;03/04/2009;04/07/2009
764719;MD;NOR;;17/04/2009;17/07/2009
764723;MD;NOR;;30/04/2009;15/06/2009
764723;MD;NOR;;20/06/2009;05/08/2009
764723;DI;;VAC;16/06/2009;19/06/2009
764817;MD;NOR;REN;23/04/2009;02/06/2009
764817;MD;NOR;REN;07/06/2009;29/07/2009
764817;DI;;OTH;03/06/2009;06/06/2009
764825;MD;NOR;REN;23/03/2009;10/09/2009
764907;MD;NOR;REN;18/10/2009;17/11/2009
765010;MD;NOR;PCH;19/03/2009;01/03/2010
765059;MD;NOR;PCH;20/02/2010;04/04/2010
765059;MD;NOR;PCH;11/04/2010;09/07/2010
765059;MD;NOR;PCH;27/07/2010;30/07/2010
765059;MD;NOR;PCH;18/04/2009;11/06/2009
765059;MD;NOR;PCH;20/06/2009;16/09/2009
765059;MD;NOR;PCH;01/11/2009;20/12/2009
765059;MD;NOR;PCH;03/01/2010;07/02/2010
765059;DI;;VAC;12/06/2009;19/06/2009
765059;DI;;VAC;21/12/2009;02/01/2010
765059;DI;;VAC;05/04/2010;10/04/2010
765059;DI;;VAC;10/07/2010;26/07/2010
765059;DI;;VAC;17/09/2009;31/10/2009
765059;DI;;VAC;08/02/2010;19/02/2010
765069;MD;NOR;PCH;18/04/2009;05/06/2009
765069;MD;NOR;PCH;23/06/2009;28/09/2009
765069;MD;NOR;PCH;03/10/2009;10/05/2010
765069;DI;;VAC;06/06/2009;22/06/2009
765069;DI;;VAC;29/09/2009;02/10/2009
765376;MD;NOR;;18/04/2009;18/07/2009
765583;MD;NOR;;21/03/2009;19/05/2009
765583;MD;ABN;;20/03/2009;20/03/2009
766203;MD;NOR;PCH;22/03/2009;21/04/2009
766400;MD;NOR;ACH;19/04/2009;10/07/2009
766400;MD;NOR;ACH;26/07/2009;04/05/2010
766400;DI;;VAC;11/07/2009;25/07/2009
766418;MD;NOR;PCH;19/04/2009;19/04/2010
766460;MD;NOR;;19/04/2009;19/04/2010
766518;MD;NOR;PCH;19/04/2009;19/04/2010
766744;MD;NOR;;19/04/2009;19/07/2009
766744;DR;NOR;VAC;20/07/2009;20/07/2009
766826;MD;NOR;;28/03/2009;06/07/2009
766856;MD;NOR;PCH;05/04/2009;06/05/2009
767024;MD;NOR;;26/03/2009;16/06/2009
767024;MD;NOR;;28/06/2009;30/08/2009
767024;MD;NOR;PCH;31/08/2009;01/09/2009
767024;MD;NOR;PCH;11/09/2009;17/02/2010
767024;MD;NOR;PCH;04/03/2010;02/06/2010
767024;DI;;VAC;17/06/2009;27/06/2009
767024;DI;;OTH;02/09/2009;10/09/2009
767024;DI;;OTH;18/02/2010;03/03/2010
767078;MD;NOR;;01/04/2009;30/04/2009
767214;MD;NOR;;10/07/2009;02/08/2009
767214;MD;NOR;;21/04/2009;26/04/2009
767214;MD;NOR;;03/05/2009;03/06/2009
767214;MD;NOR;;11/08/2009;25/05/2010
767214;MD;NOR;;30/05/2010;17/06/2010
767214;DI;;VAC;26/05/2010;29/05/2010
767214;DI;;VAC;27/04/2009;02/05/2009
767214;DI;;VAC;04/06/2009;09/07/2009
767214;DI;;VAC;03/08/2009;10/08/2009
767283;MD;NOR;;30/05/2009;05/07/2009
767283;MD;NOR;;18/07/2009;12/05/2010
767283;MD;NOR;;23/04/2009;24/05/2009
767283;DI;;VAC;25/05/2009;29/05/2009
767283;DI;;VAC;06/07/2009;17/07/2009
767296;MD;NOR;PCH;21/04/2009;02/05/2009
767442;MD;NOR;;22/04/2009;21/04/2010
767446;MD;NOR;;23/04/2009;22/04/2010
767504;MD;NOR;ACH;20/04/2010;06/05/2010
767504;MD;NOR;PCH;22/04/2009;17/07/2009
767504;MD;NOR;PCH;02/08/2009;19/04/2010
767504;DI;;VAC;18/07/2009;01/08/2009
767709;MD;NOR;;21/04/2009;23/07/2009
767709;MD;NOR;;01/08/2009;20/10/2009
767709;DR;NOR;VAC;24/07/2009;31/07/2009
767722;MD;NOR;PCH;21/04/2009;20/10/2009
767755;MD;NOR;REN;01/04/2009;30/04/2009
767857;MD;NOR;PCH;21/04/2009;22/07/2009
767926;MD;NOR;;23/04/2009;26/04/2009
767926;MD;NOR;;09/05/2009;05/08/2009
767926;DI;;VAC;27/04/2009;08/05/2009
767960;MD;NOR;;09/04/2009;10/07/2009
767968;MD;NOR;REN;22/04/2009;23/07/2009
768119;MD;NOR;;09/04/2009;09/05/2009
768218;MD;NOR;;01/04/2009;01/10/2009
768233;MD;NOR;;26/03/2009;25/05/2009
768233;MD;ABN;;25/03/2009;25/03/2009
768376;MD;NOR;PCH;24/04/2009;23/04/2010
768576;MD;NOR;PCH;24/04/2009;24/07/2009
768611;MD;NOR;PCH;10/04/2009;11/07/2009
768620;MD;ABN;PCH;09/05/2009;09/05/2009
768620;MD;NOR;PCH;08/04/2009;08/05/2009
768620;MD;ABN;PCH;10/05/2009;11/05/2009
768620;MD;NOR;PCH;12/05/2009;10/06/2009
768675;MD;NOR;PCH;10/04/2009;11/05/2009
768689;MD;NOR;PCH;10/04/2009;11/05/2009
768745;MD;NOR;;20/04/2009;07/07/2009
768745;MD;NOR;;18/07/2009;30/08/2009
768745;MD;NOR;PCH;30/09/2009;02/11/2009
768745;MD;NOR;PCH;08/11/2009;08/04/2010
768745;MD;NOR;PCH;20/04/2010;18/06/2010
768745;DI;;VAC;31/08/2009;29/09/2009
768745;DI;;VAC;08/07/2009;17/07/2009
768745;DI;;VAC;03/11/2009;07/11/2009
768745;DI;;VAC;09/04/2010;19/04/2010
768836;MD;NOR;;27/03/2009;08/04/2009
768836;MD;ABN;;26/03/2009;26/03/2009
768891;MD;NOR;;30/03/2009;28/04/2009
76894;MD;NOR;;01/01/2008;31/03/2008
76895;MD;NOR;;30/09/2007;31/12/2007
76896;MD;NOR;;02/07/2007;29/09/2007
76897;MD;NOR;;02/04/2007;30/06/2007
76898;MD;NOR;;02/01/2007;31/03/2007
769020;MD;ABN;;09/05/2009;11/05/2009
769020;MD;ABN;;26/03/2009;26/03/2009
769020;MD;NOR;;27/03/2009;24/04/2009
769020;MD;NOR;;12/05/2009;09/06/2009
769020;DI;;NPA;25/04/2009;08/05/2009
769039;DI;;NPA;06/05/2009;06/05/2009
769039;MD;NOR;REN;30/03/2009;05/05/2009
769039;MD;NOR;REN;08/05/2009;27/06/2009
769039;MD;ABN;REN;07/05/2009;07/05/2009
769054;MD;ABN;REN;27/03/2009;27/03/2009
769054;MD;NOR;REN;28/03/2009;27/05/2009
769088;MD;NOR;;25/04/2009;24/04/2010
769142;MD;NOR;;25/04/2009;24/04/2010
769163;MD;NOR;REN;25/04/2009;02/07/2009
769163;MD;NOR;REN;15/08/2009;24/10/2009
769163;DR;NOR;VAC;03/07/2009;14/08/2009
769183;MD;NOR;;11/09/2009;15/12/2009
769183;MD;NOR;;25/04/2009;24/05/2009
769183;MD;NOR;;19/06/2009;16/08/2009
769183;DI;;VAC;25/05/2009;18/06/2009
769183;DI;;VAC;17/08/2009;10/09/2009
769207;MD;NOR;REN;25/04/2009;08/05/2009
769235;MD;NOR;PCH;08/08/2009;17/08/2009
769235;MD;NOR;PCH;25/04/2009;07/06/2009
769235;MD;NOR;PCH;20/06/2009;31/07/2009
769235;DI;;VAC;01/08/2009;07/08/2009
769235;DI;;VAC;08/06/2009;19/06/2009
769312;MD;NOR;;25/04/2009;27/07/2009
769375;MD;NOR;REN;07/05/2009;06/07/2009
769375;MD;NOR;REN;01/08/2009;01/09/2009
769375;DI;;OTH;07/07/2009;31/07/2009
769536;DI;;NPA;26/04/2009;30/04/2009
769536;MD;NOR;;27/03/2009;25/04/2009
769536;MD;NOR;;04/05/2009;02/06/2009
769536;MD;ABN;;01/05/2009;03/05/2009
769597;MD;NOR;;27/03/2009;28/05/2009
769771;MD;NOR;;26/04/2009;26/04/2010
769819;MD;NOR;;26/04/2009;26/10/2009
769969;MD;NOR;PCH;26/04/2009;28/07/2009
770036;MD;NOR;;01/04/2009;02/07/2009
77004;MD;NOR;;01/10/2008;01/10/2009
77005;MD;NOR;;30/09/2007;30/09/2008
77006;MD;NOR;;02/10/2006;29/09/2007
770094;MD;NOR;;07/04/2009;08/07/2009
770097;MD;NOR;;07/04/2009;07/05/2009
770117;MD;ABN;;30/03/2009;30/03/2009
770117;MD;NOR;;31/03/2009;17/05/2009
770117;MD;NOR;;24/05/2009;24/05/2009
770117;MD;NOR;;31/05/2009;29/03/2010
770117;DR;NOR;VAC;25/05/2009;30/05/2009
770117;DR;NOR;VAC;18/05/2009;23/05/2009
770191;MD;ABN;REN;31/03/2009;31/03/2009
770191;MD;NOR;REN;01/04/2009;01/07/2009
770228;MD;NOR;;10/04/2009;11/05/2009
770324;MD;NOR;;30/04/2009;10/05/2009
770324;MD;NOR;;17/05/2009;03/09/2009
770324;MD;NOR;;13/09/2009;04/10/2009
770324;MD;NOR;;18/10/2009;16/04/2010
770324;MD;NOR;;25/04/2010;10/06/2010
770324;DI;;VAC;05/10/2009;17/10/2009
770324;DI;;VAC;17/04/2010;24/04/2010
770324;DI;;VAC;04/09/2009;12/09/2009
770324;DI;;VAC;11/05/2009;16/05/2009
77033;MD;NOR;;01/01/2008;31/12/2008
77034;MD;NOR;;02/01/2007;31/12/2007
771620;MD;NOR;PCH;28/07/2009;04/08/2009
771620;MD;NOR;PCH;29/04/2009;22/07/2009
771620;DI;;VAC;23/07/2009;27/07/2009
771660;MD;NOR;;29/04/2009;30/07/2009
771686;MD;NOR;REN;30/04/2009;19/07/2009
771686;MD;NOR;REN;01/08/2009;13/08/2009
771686;DI;;VAC;20/07/2009;31/07/2009
771763;MD;NOR;;29/04/2009;29/05/2009
772183;MD;NOR;PCH;26/07/2009;20/05/2010
772183;MD;NOR;PCH;09/05/2009;14/07/2009
772183;DI;;VAC;15/07/2009;25/07/2009
772669;MD;NOR;PCH;01/05/2009;26/07/2009
772669;MD;NOR;PCH;15/08/2009;22/05/2010
772669;DI;;VAC;27/07/2009;14/08/2009
77284;MD;NOR;;02/08/2008;28/11/2008
77284;MD;NOR;;16/12/2008;20/08/2009
77284;DI;;VAC;29/11/2008;15/12/2008
77285;MD;NOR;;19/07/2007;25/10/2007
77285;MD;NOR;;09/11/2007;01/08/2008
77285;DI;;OTH;26/10/2007;08/11/2007
77286;MD;NOR;;19/07/2006;03/11/2006
77286;MD;NOR;;18/11/2006;18/07/2007
77286;DI;NOR;;04/11/2006;17/11/2006
773038;MD;NOR;;01/05/2009;13/05/2009
773038;MD;NOR;;16/05/2009;22/10/2009
773038;DI;;NPA;14/05/2009;14/05/2009
773038;MD;ABN;;15/05/2009;15/05/2009
773038;MD;NOR;PCH;23/10/2009;31/10/2009
77320;DR;NOR;VAC;16/08/2008;30/08/2008
77320;MD;NOR;;01/01/2008;15/08/2008
77320;MD;NOR;;31/08/2008;30/12/2008
77321;DR;NOR;;16/08/2007;30/08/2007
77321;MD;NOR;;02/01/2007;15/08/2007
77321;MD;NOR;;31/08/2007;31/12/2007
773385;MD;NOR;;01/05/2009;01/08/2009
773443;MD;NOR;REN;01/05/2009;13/05/2009
773490;MD;NOR;REN;01/05/2009;02/06/2009
773542;MD;NOR;;01/05/2009;02/06/2009
773764;MD;NOR;;18/04/2009;18/05/2009
773820;MD;NOR;;07/04/2009;08/07/2009
774198;MD;NOR;;06/04/2009;06/05/2009
774906;MD;NOR;;03/05/2009;03/05/2010
774951;MD;NOR;PCH;03/05/2009;03/05/2010
774988;MD;NOR;PCH;03/05/2009;14/05/2009
774990;MD;NOR;PCH;03/05/2009;07/05/2009
775043;MD;NOR;PCH;03/05/2009;14/05/2009
775043;MD;NOR;PCH;17/05/2009;31/10/2009
775043;MD;ABN;PCH;15/05/2009;16/05/2009
775099;MD;ABN;REN;04/04/2009;04/04/2009
775099;MD;NOR;REN;07/04/2009;05/05/2010
775099;MD;ABN;REN;05/04/2009;06/04/2009
775140;MD;NOR;PCH;03/07/2009;15/07/2009
775140;MD;NOR;PCH;01/08/2009;27/08/2009
775140;MD;NOR;PCH;03/05/2009;24/06/2009
775140;DI;;VAC;25/06/2009;02/07/2009
775140;DI;;VAC;16/07/2009;31/07/2009
775183;MD;NOR;;03/05/2009;03/08/2009
775280;MD;NOR;;11/04/2009;14/06/2009
775280;MD;NOR;;25/06/2009;30/08/2009
775280;MD;NOR;PCH;16/09/2009;04/06/2010
775280;MD;NOR;PCH;31/08/2009;06/09/2009
775280;DI;;VAC;15/06/2009;24/06/2009
775280;DI;;VAC;07/09/2009;15/09/2009
775392;MD;NOR;PCH;22/04/2009;22/05/2009
775448;MD;NOR;;20/04/2009;19/10/2009
775598;MD;NOR;;31/01/2010;01/03/2010
775632;MD;NOR;PCH;05/05/2009;11/07/2009
775632;MD;NOR;PCH;19/07/2009;19/10/2009
775632;MD;NOR;PCH;24/10/2009;24/01/2010
775632;MD;NOR;PCH;30/01/2010;21/03/2010
775632;MD;NOR;PCH;31/03/2010;04/06/2010
775632;DI;;VAC;12/07/2009;18/07/2009
775632;DI;;VAC;25/01/2010;29/01/2010
775632;DI;;VAC;22/03/2010;30/03/2010
775632;DI;;VAC;20/10/2009;23/10/2009
775648;MD;NOR;PCH;06/05/2009;14/05/2009
775673;MD;NOR;PCH;05/05/2009;28/07/2009
775673;MD;NOR;PCH;08/08/2009;17/05/2010
775673;DI;;VAC;29/07/2009;07/08/2009
775795;MD;NOR;;05/05/2009;04/05/2010
776092;MD;NOR;;06/05/2009;05/05/2010
776133;MD;NOR;REN;28/08/2009;19/05/2010
776133;MD;NOR;REN;07/05/2009;16/08/2009
776133;DI;;VAC;17/08/2009;27/08/2009
776159;MD;NOR;;05/05/2009;02/11/2009
776368;MD;NOR;REN;07/05/2009;06/08/2009
776476;MD;NOR;PCH;06/05/2009;01/06/2009
776476;MD;NOR;PCH;06/06/2009;10/08/2009
776476;DI;;VAC;02/06/2009;05/06/2009
776519;MD;NOR;;07/05/2009;05/08/2009
776612;MD;NOR;;09/04/2009;30/08/2009
776612;MD;NOR;PCH;31/08/2009;23/10/2009
77663;MD;NOR;;30/09/2007;31/03/2008
77664;DR;NOR;;23/06/2007;09/07/2007
77664;MD;NOR;;02/04/2007;22/06/2007
77664;MD;NOR;;10/07/2007;29/09/2007
77665;MD;NOR;;02/10/2006;31/03/2007
77666;MD;NOR;;01/01/2008;30/06/2008
776663;MD;NOR;ACH;21/04/2009;20/05/2009
77667;MD;NOR;;02/07/2007;31/12/2007
776678;MD;NOR;PCH;21/04/2009;20/05/2009
77668;MD;NOR;;02/01/2007;30/06/2007
776687;MD;NOR;;21/04/2009;20/05/2009
776695;MD;NOR;;22/04/2009;22/05/2009
776735;MD;NOR;;15/04/2009;15/07/2009
776832;MD;NOR;;22/06/2009;20/08/2009
776838;MD;NOR;;18/04/2009;24/04/2010
