SubscriptionID	CustomerID	ProductID	Pattern		StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
922824	913053	8	1111110		11/12/2009	10/12/2010	304	10	10/11/2010	BT	Paid	9/12/2009	876	259	259	0.851974	0	0	0	259	0
922850	1024912	1	1111110		11/12/2009	11/03/2010	76	10	9/02/2010	BT	Paid	3/12/2009	5096	77	77	1.013.158	0	0	0	77	0
922865	284857	2	1111110		19/02/2010	18/02/2011	304	10	19/01/2011	BT	Paid	18/11/2009	4924	259	259	0.851974	0	0	0	259	0
922898	292478	8	1111110		27/11/2009	26/12/2009	25	10	10/12/2009	DD	Paid	11/11/2009	883	26	26	1.04	0	0	0	26	0
922940	1132832	5	1111110		23/11/2009	22/11/2010	304	25	19/11/2010	BT	Paid	10/11/2009	8221	259	259	0.851974	0	0	0	259	0
923041	1132804	6	1111110		16/11/2009	26/11/2010	304	25	18/11/2010	BT	Paid	10/11/2009	8221	259	259	0.851974	0	0	0	259	0
923082	29831	8	1111110		27/11/2009	26/12/2009	25	25	10/12/2009	DD	Paid	11/11/2009	4688	22.9	22.9	0.916	0	0	0	22.9	0
923101	773204	2	1111110		27/11/2009	26/12/2009	25	25	10/12/2009	DD	Paid	11/11/2009	5389	22.9	22.9	0.916	0	0	0	22.9	0
923108	1132826	7	1111110		16/11/2009	15/11/2010	304	25	BT	Paid	10/11/2009	4/07/1922	259	259	0.851974	0	0	0	259	0	
923182	870379	8	1111110		12/12/2009	11/12/2010	304	10	11/11/2010	BT	Paid	14/12/2009	4242	259	259	0.851974	0	0	0	259	0
923186	653593	6	1111110		12/12/2009	11/12/2010	304	10	11/11/2010	BT	Paid	14/12/2009	4924	259	259	0.851974	0	0	0	259	0
923204	199498	8	1111110		12/12/2009	11/12/2010	304	10	11/11/2010	BT	Paid	24/11/2009	876	259	259	0.851974	0	0	0	259	0
923257	97389	8	1111110		12/12/2009	14/06/2010	152	10	17/05/2010	BT	Paid	9/12/2009	871	144	144	0.947368	0	0	0	144	0
923357	161970	8	1111110		12/12/2009	12/03/2010	76	10	10/02/2010	BT	Paid	14/12/2009	866	77	77	1.013.158	0	0	0	77	0
923371	85566	8	1111110		28/11/2009	28/11/2009	82	10	16/12/2009	DD	Not	Paid	6238	83.078.947	77	0.939024	0	6.078.947	6.078.947	0	0
923373	725805	2	1111110		12/12/2009	12/03/2010	76	10	10/02/2010	BT	Paid	25/11/2009	5181	77	77	1.013.158	0	0	0	77	0
923382	365666	8	1111110		12/12/2009	11/12/2010	304	10	11/11/2010	BT	Paid	3/12/2009	876	259	259	0.851974	0	0	0	259	0
923407	737724	1	1111110		12/12/2009	12/03/2010	76	10	10/02/2010	BT	Paid	3/12/2009	4928	77	77	1.013.158	0	0	0	77	0
923492	671850	2	1111110		28/11/2009	28/12/2009	25	10	14/12/2009	DD	Paid	18/11/2009	924	26	26	1.04	0	0	0	26	0
923515	708092	8	1111110		12/12/2009	12/03/2010	76	10	22/02/2010	BT	Paid	14/12/2009	4869	77	77	1.013.158	0	0	0	77	0
923613	53034	7	1111110		13/12/2009	13/12/2010	304	10	15/11/2010	BT	Paid	8/12/2009	4923	259	259	0.851974	0	0	0	259	0
923680	190469	8	1111110		13/12/2009	13/12/2010	304	10	15/11/2010	BT	Paid	30/11/2009	876	259	259	0.851974	0	0	0	259	0
923696	70977	8	1111110		13/12/2009	13/12/2010	304	10	15/11/2010	BT	Paid	15/12/2009	4242	259	259	0.851974	0	0	0	259	0
923860	992755	8	0000010		13/12/2009	18/12/2010	52	4	18/11/2010	BT	Paid	15/12/2009	1505	57.2	57.2	1.1	0	0	0	57.2	0
923885	1120894	6	0000110		13/12/2009	20/03/2010	26	8	18/02/2010	BT	Paid	7/12/2009	1930	14.3	14.3	1.1	0	0	0	28.6	0
923906	1012671	6	1111110		17/11/2009	6/01/2011	329	25	7/12/2010	BT	Paid	18/11/2009	5256	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	0
923946	874475	6	1111110		13/12/2009	13/03/2010	76	10	11/02/2010	BT	Paid	14/12/2009	4928	77	77	1.013.158	0	0	0	77	0
923966	594838	2	1111110		13/12/2009	13/03/2010	76	10	11/02/2010	BT	Paid	30/11/2009	4928	77	77	1.013.158	0	0	0	77	0
92418	84529	8	1111110		1/01/2008	30/12/2008	304	10	21/11/2008	BT	Paid	27/12/2007	875	249	249	0.819079	0	0	0	249	0
92419	84529	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	22/12/2006	874	235	235	0.773026	0	0	0	235	0
924195	1103429	5	1111110		6/12/2009	8/01/2011	304	10	9/12/2010	BT	Paid	13/11/2009	8221	259	259	0.851974	0	0	0	259	0
924233	1100353	8	1111110		25/11/2009	4/03/2010	76	10	18/12/2009	BT	Paid	15/12/2009	6223	77	77	1.013.158	0	0	0	77	0
924278	674065	7	1111110		31/01/2010	31/01/2011	304	10	3/01/2011	BT	Paid	13/11/2009	8221	259	259	0.851974	0	0	0	259	0
924280	1103429	5	1111110		6/12/2009	6/12/2009	354	10	BT	Not	Paid	8224									
924359	854998	5	1111110		18/11/2009	17/11/2010	304	25	18/10/2010	BT	Paid	13/11/2009	8221	259	259	0.851974	0	0	0	259	0
924410	1130403	8	1111110		18/11/2009	17/11/2010	304	25	BT	Paid	13/11/2009	2/07/1916	259	130	0.427632	0	129	129	130	0	
924414	74972	8	1111110		18/11/2009	17/11/2010	304	25	BT	Paid	13/11/2009	2/07/1916	259	130	0.427632	0	129	129	130	0	
924425	1130527	8	1111110		18/11/2009	17/11/2010	304	25	28/12/2009	BT	Paid	13/11/2009	6028	259	130	0.427632	0	129	129	130	0
924437	26331	8	1111110		18/11/2009	17/11/2010	304	25	16/11/2010	BT	Paid	13/11/2009	6028	259	130	0.427632	0	129	129	130	0
924452	27918	8	1111110		18/11/2009	17/11/2010	304	25	BT	Paid	13/11/2009	2/07/1916	259	130	0.427632	0	129	129	130	0	
924454	1130222	8	1111110		18/11/2009	1/12/2010	304	25	20/12/2010	BT	Paid	13/11/2009	6028	259	130	0.427632	0	129	129	130	0
924491	156407	8	1111110		18/11/2009	17/11/2010	304	25	BT	Paid	13/11/2009	2/07/1916	259	130	0.427632	0	129	129	130	0	
924543	675412	2	1111110		15/12/2009	14/01/2011	304	10	15/12/2010	BT	Paid	8/12/2009	4924	259	259	0.851974	0	0	0	259	0
924561	702265	2	1111110		16/12/2009	15/12/2010	304	10	15/11/2010	BT	Paid	7/12/2009	5074	259	259	0.851974	0	0	0	259	0
924594	767758	8	1111110		15/12/2009	14/12/2010	304	10	15/11/2010	BT	Paid	27/11/2009	4242	259	259	0.851974	0	0	0	259	0
92473	84568	8	1111110		1/01/2008	30/12/2008	304	10	21/11/2008	BT	Paid	2/01/2008	875	249	249	0.819079	0	0	0	249	0
92474	84568	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	28/12/2006	874	235	235	0.773026	0	0	0	235	0
924971	771333	3	1111110		15/12/2009	16/06/2010	152	10	17/05/2010	BT	Paid	2/12/2009	4926	144	144	0.947368	0	0	0	144	0
924981	82001	8	1111110		16/12/2009	17/06/2010	152	10	18/05/2010	BT	Paid	9/12/2009	871	144	144	0.947368	0	0	0	144	0
925002	959829	8	1111110		18/11/2009	27/11/2009	152	25	26/11/2009	BT	Not	Paid	295	144	144	0.947368	0	0	0	0	0
925274	686219	2	1111110		1/12/2009	1/03/2010	76	10	15/02/2010	DD	Paid	18/11/2009	4928	77	77	1.013.158	0	0	0	77	0
925304	918626	6	1111110		16/12/2009	16/03/2010	76	10	15/02/2010	BT	Paid	7/12/2009	4928	77	77	1.013.158	0	0	0	77	0
925309	739795	3	1111110		15/12/2009	15/03/2010	76	10	15/02/2010	BT	Paid	8/12/2009	4928	77	77	1.013.158	0	0	0	77	0
925326	724306	3	1111110		2/12/2009	3/03/2010	76	10	19/02/2010	DD	Paid	18/11/2009	4928	77	77	1.013.158	0	0	0	77	0
92534	84610	8	1111110		1/01/2008	30/12/2008	304	10	21/11/2008	BT	Paid	18/12/2007	875	249	249	0.819079	0	0	0	249	0
92535	84610	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	29/12/2006	874	235	235	0.773026	0	0	0	235	0
925391	613617	8	1111110		17/12/2009	17/03/2010	76	10	15/02/2010	BT	Paid	17/12/2009	4302	77	77	1.013.158	0	0	0	77	0
925413	858345	8	1111110		16/12/2009	16/12/2009	76	10	BT	Not	Paid	5639									
925462	56227	8	1111110		15/12/2009	15/03/2010	76	10	15/02/2010	BT	Paid	3/12/2009	113	77	77	1.013.158	0	0	0	77	0
925479	24092	8	1111110		15/12/2009	15/03/2010	76	10	15/02/2010	BT	Paid	14/12/2009	2145	77	77	1.013.158	0	0	0	77	0
925527	32899	8	1111110		16/12/2009	16/03/2010	76	10	15/02/2010	BT	Paid	2/12/2009	1730	77	77	1.013.158	0	0	0	77	0
925541	1110679	1	1111110		15/12/2009	15/03/2010	76	10	15/02/2010	BT	Paid	27/11/2009	5096	77	77	1.013.158	0	0	0	77	0
925595	142005	8	1111110		15/12/2009	15/03/2010	76	10	15/02/2010	BT	Paid	3/12/2009	866	77	77	1.013.158	0	0	0	77	0
925845	1133676	2	1111110		18/11/2009	16/01/2010	50	25	7/01/2010	BT	Paid	27/11/2009	7461	50.657.895	29.6	0.592	0	21.057.895	21.057.895	29.6	0
925857	1132498	8	1111110		19/11/2009	18/01/2010	50	25	13/01/2010	BT	Paid	1/12/2009	7485	50.657.895	29.6	0.592	0	21.057.895	21.057.895	29.6	0
925884	148152	8	1111110		18/12/2009	19/06/2010	152	10	20/05/2010	BT	Paid	16/12/2009	2155	144	144	0.947368	0	0	0	144	0
925953	1120786	8	1111110		19/11/2009	24/02/2010	82	25	25/01/2010	BT	Paid	1/12/2009	5633	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	0
925959	130040	6	1111110		20/11/2009	21/06/2010	177	25	24/05/2010	BT	Paid	26/11/2009	6481	167.684.211	144	0.813559	0	23.684.211	23.684.211	144	0
926109	1133741	5	1111110		19/11/2009	18/01/2010	50	25	13/01/2010	BT	Paid	26/11/2009	7461	50.657.895	29.6	0.592	0	21.057.895	21.057.895	29.6	0
926133	467543	2	1111110		31/12/2009	1/04/2010	76	25	2/03/2010	BT	Paid	17/11/2009	8233	77	49	0.644737	0	28	28	49	0
926187	770030	8	1111110		19/11/2009	17/01/2011	304	25	12/01/2011	BT	Paid	2/12/2009	8100	259	180	0.592105	0	79	79	180	0
926230	943341	8	1111110		19/11/2009	18/11/2010	304	25	BT	Paid	8/12/2009	5/03/1922	259	180	0.592105	0	79	79	180	0	
926435	188534	8	1111110		18/12/2009	17/12/2010	304	10	17/11/2010	BT	Paid	11/12/2009	876	259	259	0.851974	0	0	0	259	0
926480	621916	8	1111110		18/12/2009	17/12/2010	304	10	17/11/2010	BT	Paid	1/12/2009	2165	259	259	0.851974	0	0	0	259	0
926493	836179	5	1111110		22/04/2010	20/05/2011	304	10	18/11/2010	BT	Paid	17/11/2009	8221	259	259	0.851974	0	0	0	259	0
926558	707548	1	1111110		18/12/2009	17/12/2010	304	10	17/11/2010	BT	Paid	4/12/2009	4924	259	259	0.851974	0	0	0	259	0
926600	73006	8	1111110		19/12/2009	18/12/2010	304	10	18/11/2010	BT	Paid	16/12/2009	4242	259	259	0.851974	0	0	0	259	0
926660	460789	2	1111110		19/12/2009	17/01/2011	304	10	20/12/2010	BT	Paid	8/12/2009	4924	259	259	0.851974	0	0	0	259	0
926682	217498	8	1111110		19/12/2009	3/01/2011	304	10	26/11/2010	BT	Paid	10/12/2009	876	259	259	0.851974	0	0	0	259	0
926784	697510	3	1111110		19/12/2009	23/12/2010	304	10	23/11/2010	BT	Paid	4/01/2010	4965	259	259	0.851974	0	0	0	259	0
926882	30322	8	1111110		19/12/2009	19/03/2010	76	10	17/02/2010	BT	Paid	3/12/2009	1730	77	77	1.013.158	0	0	0	77	0
926888	783948	8	1111110		19/12/2009	19/03/2010	76	10	17/02/2010	BT	Paid	18/12/2009	866	77	77	1.013.158	0	0	0	77	0
926914	674158	3	1111110		5/12/2009	5/01/2010	25	10	21/12/2009	DD	Paid	25/11/2009	914	26	26	1.04	0	0	0	26	0
926991	673006	2	1111110		5/12/2009	5/01/2010	25	25	21/12/2009	DD	Paid	25/11/2009	5389	22.9	22.9	0.916	0	0	0	22.9	0
927022	30075	2	1111110		20/11/2009	31/05/2010	152	25	9/07/2010	BT	Paid	15/12/2009	8431	144	144	0.947368	0	0	0	144	0
927035	1102097	2	1111110		24/11/2009	22/12/2010	329	25	22/11/2010	BT	Paid	27/11/2009	5256	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	0
927073	22028	3	1111110		4/12/2009	18/12/2010	304	10	18/11/2010	BT	Paid	3/12/2009	5246	259	142.45	0.468586	0	116.55	116.55	142.45	0
927168	229325	8	1111110		20/12/2009	27/12/2010	304	10	26/11/2010	BT	Paid	16/12/2009	876	259	259	0.851974	0	0	0	259	0
92719	84726	8	1111110		1/01/2008	30/12/2008	304	10	21/11/2008	BT	Paid	31/12/2007	875	249	249	0.819079	0	0	0	249	0
927198	844772	8	1111110		20/12/2009	20/12/2010	304	10	22/11/2010	BT	Paid	16/12/2009	876	259	259	0.851974	0	0	0	259	0
92720	84726	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	13/12/2006	874	235	235	0.773026	0	0	0	235	0
927223	668086	1	1111110		20/12/2009	14/05/2011	304	10	BT	Paid	16/12/2009	24/06/1913	259	259	0.851974	0	0	0	259	0	
927228	216738	8	1111110		20/12/2009	20/12/2010	304	10	22/11/2010	BT	Paid	3/12/2009	876	259	259	0.851974	0	0	0	259	0
927244	915231	8	1111110		20/12/2009	21/12/2010	304	10	22/11/2010	BT	Paid	9/12/2009	876	259	259	0.851974	0	0	0	259	0
927256	914902	8	1111110		20/12/2009	21/12/2010	304	10	22/11/2010	BT	Paid	3/12/2009	876	259	259	0.851974	0	0	0	259	0
927267	88686	8	1111110		20/12/2009	20/12/2010	304	10	22/11/2010	BT	Paid	29/12/2009	876	259	259	0.851974	0	0	0	259	0
92728	84735	8	1111110		1/07/2008	1/07/2009	304	10	1/06/2009	BT	Paid	30/06/2008	875	249	249	0.819079	0	0	0	249	0
92729	84735	8	1111110		2/07/2007	30/06/2008	305	25	2/06/2008	BT	Paid	29/06/2007	874	235	235	0.770492	0	0	0	235	0
927292	755142	8	1111110		20/12/2009	20/12/2010	304	10	22/11/2010	BT	Paid	16/12/2009	876	259	259	0.851974	0	0	0	259	0
92730	84735	8	1111110		1/07/2006	30/06/2007	303	15	BT	Paid	27/06/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
927315	978548	3	1111110		20/12/2009	20/12/2010	304	10	22/11/2010	BT	Paid	31/12/2009	4924	259	259	0.851974	0	0	0	259	0
927374	880927	1	0000010		20/12/2009	20/03/2010	13	4	18/02/2010	BT	Paid	10/12/2009	1930	14.3	14.3	1.1	0	0	0	14.3	0
927418	167390	8	1111110		20/12/2009	20/03/2010	76	10	18/02/2010	BT	Paid	18/12/2009	4438	77	77	1.013.158	0	0	0	77	0
927500	976975	6	1111110		6/12/2009	6/01/2010	25	25	21/12/2009	DD	Paid	25/11/2009	5389	22.9	22.9	0.916	0	0	0	22.9	0
927533	898191	2	1111110		20/12/2009	20/03/2010	76	10	18/02/2010	BT	Paid	8/12/2009	5096	77	77	1.013.158	0	0	0	77	0
927563	1134023	5	1111110		24/11/2009	13/01/2010	228	25	BT	Paid	9/12/2009	1/02/1923	215.999.999	144	0.631579	0	71.999.999	71.999.999	144	0	
927678	1133826	8	1111110		23/11/2009	13/12/2010	304	25	10/12/2010	BT	Paid	7/12/2009	8100	259	180	0.592105	0	79	79	180	0
927703	455525	2	1111110		6/12/2009	6/01/2010	25	25	21/12/2009	DD	Paid	25/11/2009	5389	22.9	22.9	0.916	0	0	0	22.9	0
927731	1122992	3	1111110		28/11/2009	28/12/2010	329	25	26/11/2010	BT	Paid	25/12/2009	5256	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	0
927751	149743	6	1111110		2/12/2009	30/01/2010	50	25	19/01/2010	BT	Paid	9/12/2009	7460	50.657.895	29.6	0.592	0	21.057.895	21.057.895	29.6	0
927866	1026960	8	1111110		4/12/2009	4/03/2010	76	10	2/02/2010	BT	Paid	1/12/2009	6223	77	77	1.013.158	0	0	0	77	0
927929	1133986	2	1111110		24/11/2009	26/05/2010	152	25	BT	Paid	10/12/2009	24/03/1922	144	90	0.592105	0	54	54	90	0	
927946	1134199	6	1111110		25/11/2009	24/11/2010	304	25	BT	Paid	20/11/2009	11/05/1915	259	130	0.427632	0	129	129	130	0	
927959	1134088	8	1111110		25/11/2009	17/09/2010	228	25	15/09/2010	BT	Paid	4/01/2010	8442	216	144	0.631579	0	72	72	144	0
928055	1134196	6	1111110		25/11/2009	24/11/2010	304	25	BT	Paid	20/11/2009	11/05/1915	259	130	0.427632	0	129	129	130	0	
928074	1134197	1	1111110		25/11/2009	24/11/2010	304	25	BT	Paid	20/11/2009	11/05/1915	259	130	0.427632	0	129	129	130	0	
928121	1134192	1	1111110		25/11/2009	24/11/2010	304	25	BT	Paid	20/11/2009	11/05/1915	259	130	0.427632	0	129	129	130	0	
928130	1134353	5	1111110		25/11/2009	23/01/2010	50	25	15/01/2010	BT	Paid	21/12/2009	7461	50.657.895	29.6	0.592	0	21.057.895	21.057.895	29.6	0
928204	77018	8	1111110		25/12/2009	27/01/2011	304	10	28/12/2010	BT	Paid	7/12/2009	876	259	259	0.851974	0	0	0	259	0
928230	787529	8	1111110		25/12/2009	31/12/2010	304	10	27/11/2010	BT	Paid	23/12/2009	1749	259	259	0.851974	0	0	0	259	0
928238	52662	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	30/12/2009	8637	267	267	0.878289	0	0	0	267	0
928242	69582	8	1111110		1/01/2010	16/03/2011	304	10	BT	Paid	16/12/2009	24/08/1923	267	267	0.878289	0	0	0	267	0	
928249	116402	8	1111110		24/12/2009	8/12/2010	304	10	BT	Paid	8/12/2009	25/05/1902	259	259	0.851974	0	0	0	259	0	
928376	20184	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	13/01/2010	8637	267	267	0.878289	0	0	0	267	0
928392	54093	8	1111110		1/01/2010	31/12/2010	304	10	30/09/2010	BT	Paid	10/12/2009	8637	267	267	0.878289	0	0	0	267	0
928519	91939	8	1111110		31/12/2009	10/01/2011	304	10	13/12/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
928520	211055	8	1111110		29/12/2009	28/12/2010	304	10	26/11/2010	BT	Paid	30/12/2009	1749	259	259	0.851974	0	0	0	259	0
928598	23886	8	1111110		29/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	24/12/2009	876	259	259	0.851974	0	0	0	259	0
928624	19947	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
928753	245915	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	30/12/2009	8637	267	267	0.878289	0	0	0	267	0
928809	149421	8	1111110		22/12/2009	21/12/2010	304	10	22/11/2010	BT	Paid	24/12/2009	876	259	259	0.851974	0	0	0	259	0
928810	158753	8	1111110		23/12/2009	22/12/2010	304	10	22/11/2010	BT	Paid	23/12/2009	876	259	259	0.851974	0	0	0	259	0
928904	25724	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	8/12/2009	8637	267	267	0.878289	0	0	0	267	0
928931	24633	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	6/01/2010	8637	267	267	0.878289	0	0	0	267	0
928972	60767	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	8/12/2009	8637	267	267	0.878289	0	0	0	267	0
929061	26079	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
929077	28344	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
929143	61758	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	10/12/2009	8637	267	267	0.878289	0	0	0	267	0
929162	799182	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	10/12/2009	8637	267	267	0.878289	0	0	0	267	0
929177	65490	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	8/12/2009	8637	267	267	0.878289	0	0	0	267	0
929189	66030	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0	267	0	267	0	0
929402	83651	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	29/12/2009	8637	267	267	0.878289	0	0	0	267	0
929482	65845	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
929531	84265	8	1111110		31/12/2009	29/01/2011	329	10	30/12/2010	BT	Paid	7/12/2009	9348	288.957.236	267	0.81155	0	21.957.236	21.957.236	267	0
929572	32333	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0	267	0	267	0	0
929627	31429	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	29/12/2009	8637	267	267	0.878289	0	0	0	267	0
929724	83998	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0.878289	0	0	0	267	0
929853	34717	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	4/01/2010	8637	267	267	0.878289	0	0	0	267	0
929976	84568	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	29/12/2009	8637	267	267	0.878289	0	0	0	267	0
930096	6621	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	5/01/2010	8637	267	267	0.878289	0	0	0	267	0
930188	35096	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
930244	84529	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
930553	89087	8	1111110		31/12/2009	31/12/2010	304	10	27/11/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
930643	38776	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	15/12/2009	8637	267	267	0.878289	0	0	0	267	0
930661	89008	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	8/12/2009	8637	267	267	0.878289	0	0	0	267	0
930683	67770	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	14/12/2009	8637	267	267	0.878289	0	0	0	267	0
930715	8879	8	1111110		1/01/2010	3/01/2011	304	10	27/11/2010	BT	Paid	23/12/2009	8637	267	267	0.878289	0	0	0	267	0
93077	84932	8	1111110		1/01/2008	30/12/2008	304	10	21/11/2008	BT	Paid	19/12/2007	875	249	249	0.819079	0	0	0	249	0
93078	84932	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	8/12/2006	874	235	235	0.773026	0	0	0	235	0
930785	84610	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
930788	84726	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
930809	72567	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	25/12/2009	8637	267	267	0.878289	0	0	0	267	0
930887	84932	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	4/12/2009	8637	267	267	0.878289	0	0	0	267	0
930899	85124	8	1111110		31/12/2009	30/12/2010	304	10	21/09/2010	BT	Paid	18/12/2009	8637	267	267	0.878289	0	0	0	267	0
930971	89035	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	23/12/2009	8637	267	267	0.878289	0	0	0	267	0
930972	89085	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
931098	74033	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	18/12/2009	8637	267	267	0.878289	0	0	0	267	0
931118	11267	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	1/01/2010	8637	267	267	0	267	0	267	0	0
931163	12235	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
931181	89580	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0.878289	0	0	0	267	0
931200	73579	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
931205	74978	8	1111110		31/12/2009	31/12/2010	304	10	27/11/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
931242	85216	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	29/12/2009	8637	267	267	0.878289	0	0	0	267	0
931276	94547	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	7/12/2009	8637	267	267	0.878289	0	0	0	267	0
931289	42366	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	8/12/2009	8637	267	267	0.878289	0	0	0	267	0
931302	41868	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0.878289	0	0	0	267	0
931332	94624	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	21/12/2009	8637	267	267	0.878289	0	0	0	267	0
931559	89988	8	1111110		24/12/2009	27/12/2010	304	10	26/11/2010	BT	Paid	8/01/2010	876	259	259	0.851974	0	0	0	259	0
931663	89563	8	1111110		1/01/2010	31/12/2010	304	10	27/11/2010	BT	Paid	11/12/2009	8637	267	267	0.878289	0	0	0	267	0
931840	45113	8	1111110		31/12/2009	30/12/2010	304	10	30/09/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
931948	90374	8	1111110		31/12/2009	25/01/2011	304	10	27/12/2010	BT	Paid	10/12/2009	8637	267	267	0.878289	0	0	0	267	0
932066	85627	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	30/12/2009	8637	267	267	0.878289	0	0	0	267	0
932073	14363	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	31/12/2009	8637	267	267	0	267	0	267	0	0
932196	85759	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	5/01/2010	8637	267	267	0.878289	0	0	0	267	0
932463	85902	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
932501	99822	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	25/12/2009	8637	267	267	0.878289	0	0	0	267	0
932802	90468	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	9/12/2009	8637	267	267	0.878289	0	0	0	267	0
933358	77465	8	1111110		31/12/2009	30/12/2010	304	10	27/11/2010	BT	Paid	22/12/2009	8637	267	267	0.878289	0	0	0	267	0
