SubscriptionID	CustomerID	ProductID	Pattern	StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
776953	89154	8	1111110	8/5/2009	7/5/2010	304	10	7/4/2010	BT	Paid	12/5/2009	876	259	259	0.851974	0	0	0	259	
776986	809027	2	1111110	8/5/2009	7/5/2010	304	10	7/4/2010	BT	Paid	23/04/2009	4924	259	259	0.851974	0	0	0	259	
777002	722281	6	1111110	8/5/2009	7/5/2010	304	10	7/4/2010	BT	Paid	16/04/2009	4924	259	259	0.851974	0	0	0	259	
777053	115989	8	1111110	8/5/2009	19/05/2009	152	10	29/05/2009	BT	Not Paid	Paid	2155	144	144	0.947368	0	0	0	0	
77710	74964	8	1111110	1/1/2008	31/03/2008	76	10	3/3/2008	BT	Paid	7/1/2008	865	74	74	0.973684	0	0	0	74	
77711	74964	8	1111110	30/09/2007	31/12/2007	77	25	1/12/2007	BT	Paid	5/10/2007	864	68	68	0.883117	0	0	0	68	
777119	72602	8	1111110	8/5/2009	7/8/2009	76	10	8/7/2009	BT	Paid	24/04/2009	866	77	77	1.013.158	0	0	0	88.16	
77712	74964	8	1111110	2/7/2007	29/09/2007	76	25	BT	Paid	5/7/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
777129	161458	8	1111110	8/5/2009	12/8/2009	76	10	13/07/2009	BT	Paid	6/5/2009	866	77	77	1.013.158	0	0	0	77	
77713	74964	8	1111110	2/4/2007	30/06/2007	74	25	BT	Paid	5/4/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
77714	74964	8	1111110	2/1/2007	31/03/2007	77	25	BT	Paid	5/1/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
777171	660232	3	1111110	8/5/2009	7/8/2009	76	10	9/7/2009	BT	Paid	13/05/2009	4928	77	77	1.013.158	0	0	0	77	
777175	688093	5	1111110	8/5/2009	7/8/2009	76	10	8/7/2009	BT	Paid	17/04/2009	4928	77	77	1.013.158	0	0	0	77	
77718	74975	8	1111110	30/09/2007	16/10/2007	306	25	BT	Not Paid	Paid	874	235	235	0.767974	0	0	0	0	0	
77719	74975	8	1111110	2/10/2006	29/09/2007	302	15	15/10/2007	BT	Paid	25/09/2006	873	229	229	0.758278	0	0	0	229	
77720	74978	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	12/12/2007	875	249	249	0.819079	0	0	0	249	
77721	74978	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	13/12/2006	874	235	235	0.773026	0	0	0	235	
777253	671850	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
777525	672911	1	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
777609	686132	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
777682	687377	3	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
777860	674645	6	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778012	648359	1	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778142	663938	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778157	665388	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778210	663403	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778215	646636	2	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778353	669049	3	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778459	648674	3	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778680	661893	6	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778736	654114	7	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778755	665352	7	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778762	661019	7	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778823	670078	7	1111110	24/04/2009	25/05/2009	25	10	11/5/2009	DD	Paid	8/4/2009	924	26	26	1.04	0	0	0	26	
778869	1026069	8	1111110	9/4/2009	11/6/2009	50	25	19/05/2009	BT	Paid	18/05/2009	5631	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
778917	1027022	7	1111110	7/7/2009	17/07/2010	304	25	17/06/2010	BT	Paid	17/06/2009	5017	259	259	0.851974	0	0	0	259	
779025	669562	7	1111110	9/5/2009	20/05/2009	304	10	16/12/2009	BT	Not Paid	Paid	5074	259	259	0.851974	0	0	0	0	
779264	279512	1	1111110	9/5/2009	8/8/2009	76	10	9/7/2009	BT	Paid	13/05/2009	4928	77	77	1.013.158	0	0	0	77	
779339	168550	8	1111110	9/5/2009	8/8/2009	76	10	9/7/2009	BT	Paid	5/5/2009	866	77	77	1.013.158	0	0	0	77	
779402	100794	8	1111110	9/5/2009	10/8/2009	76	10	9/7/2009	BT	Paid	19/05/2009	3531	77	67.76	0.891579	0	9.24	9.24	67.76	
779404	694819	2	1111110	9/5/2009	8/8/2009	76	10	9/7/2009	BT	Paid	6/5/2009	5186	77	77	1.013.158	0	0	0	77	
779441	110883	8	1111110	25/04/2009	26/05/2009	25	10	11/5/2009	DD	Paid	15/04/2009	883	26	26	1.04	0	0	0	26	
779609	659999	2	1111110	25/04/2009	26/05/2009	25	10	11/5/2009	DD	Paid	15/04/2009	924	26	26	1.04	0	0	0	26	
779618	673006	2	1111110	9/5/2009	9/6/2009	25	25	11/5/2009	DD	Paid	15/04/2009	5389	22.9	22.9	0.916	0	0	0	22.9	
779662	658697	6	1111110	25/04/2009	26/05/2009	25	10	11/5/2009	DD	Paid	15/04/2009	924	26	26	1.04	0	0	0	26	
779778	232442	8	1111110	10/4/2009	12/6/2009	50	25	8/6/2009	BT	Paid	22/04/2009	5631	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
779945	113840	8	1111110	10/4/2009	11/6/2009	50	25	22/06/2009	BT	Paid	20/04/2009	5631	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
780245	941323	1	1111110	24/04/2009	6/11/2009	164	10	7/10/2009	BT	Paid	23/04/2009	3472	148.894.737	138	0.841463	0	10.894.737	10.894.737	138	
780263	767691	8	1111110	11/4/2009	12/10/2009	152	25	14/09/2009	BT	Paid	20/04/2009	295	144	144	0.473684	72	0	72	72	
780325	90083	8	1111110	10/5/2009	10/5/2010	304	10	12/4/2010	BT	Paid	13/05/2009	876	259	259	0.851974	0	0	0	259	
780329	884554	8	1111110	10/5/2009	10/5/2010	304	10	12/4/2010	BT	Paid	24/04/2009	876	259	259	0.851974	0	0	0	259	
780335	181781	8	1111110	10/5/2009	28/05/2010	304	10	28/04/2010	BT	Paid	27/04/2009	876	259	259	0.851974	0	0	0	259	
780346	96459	8	1111110	10/5/2009	10/5/2010	304	10	12/4/2010	BT	Paid	13/05/2009	876	259	259	0.851974	0	0	0	259	
780381	658047	5	1111110	10/5/2009	10/5/2010	304	10	12/4/2010	BT	Paid	5/5/2009	4924	259	259	0.851974	0	0	0	259	
780521	214199	8	1111110	10/5/2009	7/11/2009	152	10	8/10/2009	BT	Paid	18/05/2009	295	144	144	0.947368	0	0	0	144	
780760	688847	1	1111110	26/04/2009	27/05/2009	25	10	11/5/2009	DD	Paid	15/04/2009	924	26	26	1.04	0	0	0	26	
780782	455525	2	1111110	10/5/2009	10/6/2009	25	25	11/5/2009	DD	Paid	15/04/2009	5389	22.9	22.9	0.916	0	0	0	22.9	
780904	67723	8	1111110	16/04/2009	15/05/2009	25	25	27/04/2009	BT	Paid	24/04/2009	4688	22.9	22.9	0.916	0	0	0	22.9	
780920	279231	2	1111110	23/04/2009	17/05/2010	304	10	19/04/2010	BT	Paid	24/04/2009	4965	259	259	0.834178	0	0	0	253.59	
780935	1027445	3	1111110	15/04/2009	15/07/2009	76	25	30/07/2009	BT	Paid	12/5/2009	5498	77	54	0.710526	0	23	23	54	
781009	719228	6	1111110	12/5/2009	29/05/2010	304	10	20/04/2010	BT	Paid	5/5/2009	4924	259	259	0.851974	0	0	0	259	
781033	296321	8	1111110	12/5/2009	11/5/2010	304	10	12/4/2010	BT	Paid	12/5/2009	876	259	259	0.851974	0	0	0	259	
781088	297307	8	1111110	12/5/2009	11/5/2010	304	10	12/4/2010	BT	Paid	4/5/2009	876	259	259	0.851974	0	0	0	259	
781214	762012	8	1111110	14/05/2009	14/05/2010	304	10	14/04/2010	BT	Paid	18/05/2009	876	259	259	0.851974	0	0	0	259	
781239	778120	8	1111110	14/05/2009	14/05/2010	304	10	14/04/2010	BT	Paid	13/05/2009	876	259	259	0.851974	0	0	0	259	
781269	908289	8	1111110	13/05/2009	21/05/2010	304	10	21/04/2010	BT	Paid	23/04/2009	876	259	259	0.851974	0	0	0	259	
781374	465784	8	1111110	12/5/2009	11/5/2010	304	10	12/4/2010	BT	Paid	28/04/2009	1740	259	259	0.851974	0	0	0	259	
781566	19435	2	1111110	12/5/2009	11/8/2009	76	10	13/07/2009	BT	Paid	29/04/2009	4928	77	77	1.013.158	0	0	0	77	
781582	290109	5	1111110	13/05/2009	25/05/2009	76	10	BT	Not Paid	Paid	4928	77	77	1.013.158	0	0	0	0	0	
781651	99534	8	1111110	13/05/2009	25/05/2009	76	10	17/09/2009	BT	Not Paid	Paid	2145	77	77	1.013.158	0	0	0	0	
781662	150734	8	1111110	13/05/2009	12/8/2009	76	10	13/07/2009	BT	Paid	14/05/2009	2145	77	77	1.013.158	0	0	0	77	
781740	793651	8	1111110	13/05/2009	12/8/2009	76	10	13/07/2009	BT	Paid	8/5/2009	2145	77	77	1.013.158	0	0	0	77	
781969	269080	8	1111110	12/5/2009	11/6/2009	25	25	12/5/2009	DD	Paid	15/04/2009	4688	22.9	22.9	0.916	0	0	0	22.9	
782193	153820	8	1111110	15/05/2009	4/9/2009	76	10	22/07/2009	BT	Paid	3/6/2009	1608	77	77	1.013.158	0	0	0	77	
782321	687496	6	1111110	1/5/2009	3/8/2009	76	10	20/07/2009	DD	Paid	15/04/2009	4928	77	77	1.013.158	0	0	0	77	
782507	414099	3	1111110	16/05/2009	11/6/2010	304	10	12/5/2010	BT	Paid	30/04/2009	4924	259	259	0.851974	0	0	0	259	
782518	787618	8	1111110	16/05/2009	29/05/2010	304	10	29/04/2010	BT	Paid	15/05/2009	876	259	259	0.851974	0	0	0	259	
782523	655165	1	1111110	16/05/2009	17/06/2010	304	10	3/5/2010	BT	Paid	4/5/2009	4924	259	259	0.851974	0	0	0	259	
782527	152434	8	1111110	16/05/2009	17/05/2010	304	10	19/04/2010	BT	Paid	19/05/2009	876	259	259	0.851974	0	0	0	259	
782567	881061	8	1111110	16/05/2009	17/05/2010	304	10	19/04/2010	BT	Paid	14/05/2009	876	259	259	0.851974	0	0	0	259	
782573	904202	1	1111110	16/05/2009	17/05/2010	304	10	19/04/2010	BT	Paid	11/5/2009	4924	259	259	0.851974	0	0	0	259	
782663	466169	1	1111110	16/05/2009	31/08/2009	76	10	3/8/2009	BT	Paid	13/05/2009	4928	77	77	1.013.158	0	0	0	77	
782684	671228	2	1111110	16/05/2009	17/08/2009	76	10	20/07/2009	BT	Paid	6/5/2009	4928	77	77	1.013.158	0	0	0	77	
782740	917035	8	1111110	16/05/2009	17/08/2009	76	10	20/07/2009	BT	Paid	4/5/2009	274	77	77	1.013.158	0	0	0	77	
782749	771393	8	1111110	16/04/2009	20/05/2010	329	10	20/04/2010	BT	Paid	11/5/2009	4849	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	
782898	689080	2	1111110	17/05/2009	25/06/2010	304	10	5/5/2010	BT	Paid	30/04/2009	4924	259	259	0.851974	0	0	0	259	
782906	976957	6	10	17/05/2009	29/05/2010	52	4	29/04/2010	BT	Paid	7/5/2009	1934	57.2	57.2	1.1	0	0	0	57.2	
782912	658955	5	1111110	17/05/2009	18/05/2010	304	10	19/04/2010	BT	Paid	13/05/2009	4924	259	259	0.851974	0	0	0	259	
782937	656889	6	1111110	17/05/2009	18/05/2010	304	10	19/04/2010	BT	Paid	29/04/2009	4924	259	259	0.851974	0	0	0	259	
783030	279181	7	1111110	17/05/2009	18/08/2009	76	10	20/07/2009	BT	Paid	26/05/2009	4928	77	77	1.013.158	0	0	0	77	
783094	908515	7	10	17/05/2009	22/08/2009	13	4	23/07/2009	BT	Paid	6/5/2009	1930	14.3	14.3	1.1	0	0	0	14.3	
783132	138977	3	10	17/05/2009	22/08/2009	13	4	23/07/2009	BT	Paid	29/04/2009	1930	14.3	14.3	1.1	0	0	0	14.3	
783155	1000401	7	1111110	20/04/2009	20/05/2010	329	10	20/04/2010	BT	Paid	28/04/2009	5256	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	
783441	113719	8	1111110	21/04/2009	7/7/2009	64	25	8/6/2009	BT	Paid	14/05/2009	5412	64.842.105	54	0.84375	0	10.842.105	10.842.105	54	
783456	826926	2	1111110	3/5/2009	3/8/2009	76	10	6/7/2009	BT	Paid	6/5/2009	5171	77	77	1.013.158	0	0	0	77	
783797	1026583	8	1111110	21/04/2009	5/5/2009	12	0	11/5/2009	BT	Paid	21/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
784099	1026960	8	1111110	21/04/2009	5/5/2009	12	0	29/04/2009	BT	Paid	21/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
784279	959829	8	1111110	21/04/2009	5/5/2009	12	0	16/11/2009	BT	Paid	21/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
784282	768356	8	1111110	21/04/2009	5/5/2009	12	0	6/5/2009	BT	Paid	21/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
784539	476717	8	1111110	21/04/2009	5/5/2009	12	0	6/5/2009	BT	Paid	21/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
784679	24150	8	1111110	21/04/2009	5/5/2009	12	0	BT	Paid	21/04/2009	29/12/1916	12.48	0	0	0	12.48	12.48	0	0	
784690	867537	8	1111110	21/04/2009	5/5/2009	12	0	BT	Paid	21/04/2009	29/12/1916	12.48	0	0	0	12.48	12.48	0	0	
784856	994105	3	1111110	16/06/2009	26/06/2009	304	10	22/10/2009	BT	Not Paid	Paid	4978	259	259	0.851974	0	0	0	0	
784921	651734	5	1111110	19/05/2009	27/05/2010	304	10	27/04/2010	BT	Paid	25/05/2009	4924	259	259	0.851974	0	0	0	259	
784925	118122	8	1111110	21/05/2009	5/6/2010	304	10	6/5/2010	BT	Paid	25/05/2009	876	259	259	0.851974	0	0	0	259	
784942	459556	3	1111110	19/05/2009	19/05/2009	304	10	BT	Not Paid	Paid	5067									
784950	944672	1	1111110	20/05/2009	20/05/2010	304	10	20/04/2010	BT	Paid	11/5/2009	5074	259	259	0.851974	0	0	0	259	
785047	211677	8	1111110	19/05/2009	19/05/2010	304	10	19/04/2010	BT	Paid	6/5/2009	876	259	259	0.851974	0	0	0	259	
785151	271033	6	1111110	19/05/2009	19/05/2010	304	10	19/04/2010	BT	Paid	15/05/2009	4924	259	259	0.851974	0	0	0	259	
785157	868647	6	1111110	21/05/2009	21/05/2010	304	10	21/04/2010	BT	Paid	8/5/2009	4924	259	259	0.851974	0	0	0	259	
785178	715901	6	1111110	19/05/2009	19/05/2010	304	10	19/04/2010	BT	Paid	19/05/2009	4924	259	259	0.851974	0	0	0	259	
785194	760263	3	1111110	19/05/2009	19/05/2010	304	10	19/04/2010	BT	Paid	27/05/2009	4924	259	259	0.851974	0	0	0	259	
78561	76249	8	1111110	1/1/2008	31/03/2008	76	10	3/3/2008	BT	Paid	29/12/2007	865	74	74	0.973684	0	0	0	74	
78562	76249	8	1111110	30/09/2007	31/12/2007	77	25	1/12/2007	BT	Paid	9/10/2007	864	68	68	0.854545	0	0	0	65.8	
78563	76249	8	1111110	2/7/2007	29/09/2007	76	25	BT	Paid	7/6/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
78564	76249	8	1111110	2/4/2007	30/06/2007	74	25	BT	Paid	3/4/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
785649	827139	8	1111110	20/05/2009	28/05/2010	304	10	28/04/2010	BT	Paid	12/5/2009	1740	259	259	0.851974	0	0	0	259	
78565	76249	8	1111110	2/1/2007	31/03/2007	77	25	BT	Paid	14/12/2006	13/05/1902	68	68	0.883117	0	0	0	68	0	
78566	76254	8	1111110	1/1/2008	1/7/2008	152	10	2/6/2008	BT	Paid	15/01/2008	870	138	138	0.885526	0	0	0	134.6	
78567	76254	8	1111110	2/7/2007	31/12/2007	153	25	1/12/2007	BT	Paid	12/6/2007	869	127	127	0.830065	0	0	0	127	
78568	76254	8	1111110	2/1/2007	30/06/2007	151	25	BT	Paid	18/12/2006	18/05/1902	127	127	0.84106	0	0	0	127	0	
785875	36632	8	1111110	20/05/2009	18/11/2009	152	10	19/10/2009	BT	Paid	26/05/2009	871	144	144	0.947368	0	0	0	144	
785891	176619	8	1111110	20/05/2009	18/11/2009	152	10	19/10/2009	BT	Paid	15/05/2009	871	144	144	0.947368	0	0	0	144	
785905	271375	8	1111110	19/05/2009	17/11/2009	152	10	19/10/2009	BT	Paid	18/05/2009	1735	144	144	0.947368	0	0	0	144	
786001	905850	1	1111110	21/05/2009	21/08/2009	76	10	22/07/2009	BT	Paid	8/5/2009	4928	77	77	1.013.158	0	0	0	93.12	
786043	755559	6	1111110	19/05/2009	19/08/2009	76	10	20/07/2009	BT	Paid	13/05/2009	4928	77	77	1.013.158	0	0	0	77	
786063	25909	6	1111110	20/05/2009	20/08/2009	76	10	21/07/2009	BT	Paid	28/04/2009	4928	77	77	1.013.158	0	0	0	77	
786086	459548	2	1111110	20/05/2009	27/08/2009	76	10	28/07/2009	BT	Paid	14/05/2009	4928	77	77	1.013.158	0	0	0	77	
786132	165892	8	1111110	20/05/2009	20/08/2009	76	10	21/07/2009	BT	Paid	13/05/2009	2145	77	77	1.013.158	0	0	0	77	
786192	500564	8	1111110	20/05/2009	20/08/2009	76	10	21/07/2009	BT	Paid	12/5/2009	866	77	77	1.013.158	0	0	0	77	
786213	795307	8	1111110	19/05/2009	19/08/2009	76	10	20/07/2009	BT	Paid	15/05/2009	866	77	77	1.013.158	0	0	0	77	
786216	812585	8	1111110	21/05/2009	21/08/2009	76	10	22/07/2009	BT	Paid	11/5/2009	866	77	77	1.013.158	0	0	0	77	
786281	1004057	1	1111110	25/04/2009	3/8/2009	82	10	6/7/2009	BT	Paid	6/5/2009	5360	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	
786298	596997	3	1111110	22/04/2009	2/6/2010	329	10	3/5/2010	BT	Paid	6/5/2009	5256	280.299.342	259	0.787234	0	21.299.342	21.299.342	259	
786425	674158	3	1111110	7/5/2009	6/6/2009	25	10	21/05/2009	DD	Paid	22/04/2009	914	26	26	1.04	0	0	0	26	
786581	135581	8	1111110	22/04/2009	23/07/2009	76	25	6/8/2009	BT	Paid	20/04/2009	5909	77	54	0.710526	0	23	23	54	
786686	29831	8	1111110	22/04/2009	22/05/2009	25	25	7/5/2009	BT	Paid	7/5/2009	4688	22.9	22.9	0.916	0	0	0	22.9	
786706	1101133	6	1111110	23/04/2009	30/05/2009	31	25	30/04/2009	BT	Paid	23/04/2009	5015	77	77	1.013.158	0	0	0	0	
786962	1100353	8	1111110	27/04/2009	11/5/2009	12	0	6/5/2009	BT	Paid	27/04/2009	6208	12.48	0	0	0	12.48	12.48	0	
787217	766579	2	1111110	23/04/2009	23/06/2009	50	25	19/06/2009	BT	Paid	8/5/2009	4909	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
787353	591602	1	1111110	23/05/2009	22/05/2010	304	10	22/04/2010	BT	Paid	29/05/2009	4924	259	259	0.851974	0	0	0	259	
787473	210354	8	1111110	23/05/2009	22/08/2009	76	10	23/07/2009	BT	Paid	25/05/2009	866	77	77	1.013.158	0	0	0	77	
787477	4870	8	1111110	23/05/2009	22/08/2009	76	10	23/07/2009	BT	Paid	14/05/2009	866	77	77	1.013.158	0	0	0	77	
787552	996482	1	1111110	28/04/2009	9/5/2009	82	10	BT	Not Paid	Paid	5260	83.078.947	77	0.939024	0	6.078.947	6.078.947	0	0	
787560	734387	2	1111110	23/05/2009	22/08/2009	76	10	3/8/2009	BT	Paid	3/6/2009	5078	77	77	1.013.158	0	0	0	77	
787564	258657	8	1111110	23/05/2009	23/05/2009	76	10	BT	Not Paid	Paid	274									
787621	769361	3	1111110	23/05/2009	22/06/2009	25	25	25/05/2009	DD	Paid	29/04/2009	5389	22.9	22.9	0.916	0	0	0	22.9	
787754	808686	8	1111110	24/05/2009	4/6/2010	304	10	5/5/2010	BT	Paid	14/05/2009	876	259	259	0.851974	0	0	0	259	
787765	972614	2	1111110	24/05/2009	31/05/2010	304	10	26/04/2010	BT	Paid	11/5/2009	4924	259	259	0.851974	0	0	0	259	
787774	110823	8	1111110	24/05/2009	25/05/2010	304	10	26/04/2010	BT	Paid	7/5/2009	876	259	259	0.851974	0	0	0	259	
787826	179771	8	1111110	24/05/2009	25/05/2010	304	10	26/04/2010	BT	Paid	13/05/2009	876	259	259	0.851974	0	0	0	259	
787873	598184	8	10	24/05/2009	5/6/2010	52	4	6/5/2010	BT	Paid	11/5/2009	1505	57.2	57.2	1.1	0	0	0	57.2	
788000	947115	7	1111110	24/05/2009	24/08/2009	76	10	27/07/2009	BT	Paid	25/05/2009	4928	77	77	1.013.158	0	0	0	77	
788079	688633	7	1111110	10/5/2009	10/6/2009	25	10	25/05/2009	DD	Paid	29/04/2009	924	26	26	1.04	0	0	0	26	
788223	794293	6	1111110	28/04/2009	10/11/2009	164	10	12/10/2009	BT	Paid	13/05/2009	5332	155.368.421	144	0.878049	0	11.368.421	11.368.421	144	
788257	1002789	2	1111110	30/04/2009	27/08/2009	82	10	9/7/2009	BT	Paid	7/5/2009	5360	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	
788261	1013990	8	1111110	27/04/2009	4/8/2009	82	10	6/7/2009	BT	Paid	19/05/2009	5633	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	
788266	1014740	8	1111110	25/04/2009	14/08/2009	82	10	6/7/2009	BT	Paid	14/05/2009	5633	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	
788292	904175	6	1111110	29/04/2009	30/07/2009	76	25	17/07/2009	BT	Paid	14/05/2009	5464	77	54	0.710526	0	23	23	54	
788315	913153	2	1111110	5/5/2009	4/5/2010	304	10	27/04/2010	BT	Paid	8/5/2009	5246	259	142.45	0.468586	0	116.55	116.55	142.45	
788409	232364	8	10	2/5/2009	8/5/2010	52	24	8/4/2010	BT	Paid	7/5/2009	1505	57.2	57.2	1.1	0	0	0	57.2	
788471	903154	8	1111110	26/05/2009	26/05/2010	304	10	26/04/2010	BT	Paid	29/05/2009	876	259	259	0.851974	0	0	0	259	
788477	78247	2	1111110	28/05/2009	28/05/2010	304	10	28/04/2010	BT	Paid	13/05/2009	5074	259	259	0.851974	0	0	0	259	
788490	857653	3	1111110	27/05/2009	19/06/2010	304	10	20/05/2010	BT	Paid	18/06/2009	4924	259	259	0.851974	0	0	0	259	
788495	172432	8	1111110	27/05/2009	14/06/2010	304	10	5/5/2010	BT	Paid	27/05/2009	876	259	259	0.851974	0	0	0	259	
788540	198191	8	1111110	26/05/2009	6/7/2009	304	10	3/7/2009	BT	Not Paid	Paid	876	259	259	0.851974	0	0	0	0	
788601	458709	2	1111110	26/05/2009	26/05/2010	304	10	26/04/2010	BT	Paid	29/05/2009	4924	259	259	0.851974	0	0	0	259	
788606	803490	3	1111110	26/05/2009	26/05/2010	304	10	26/04/2010	BT	Paid	13/05/2009	4924	259	259	0.851974	0	0	0	259	
788646	771287	8	1111110	27/05/2009	27/05/2010	304	10	27/04/2010	BT	Paid	26/05/2009	876	259	259	0.851974	0	0	0	259	
788684	224022	8	1111110	28/05/2009	28/05/2010	304	10	28/04/2010	BT	Paid	11/5/2009	876	259	259	0.851974	0	0	0	259	
788925	217328	8	1111110	26/05/2009	23/11/2009	152	10	26/10/2009	BT	Paid	3/6/2009	871	144	144	0.947368	0	0	0	144	
788963	43599	3	1111110	27/05/2009	8/12/2009	152	10	9/11/2009	BT	Paid	12/5/2009	4926	144	144	0.947368	0	0	0	144	
788973	71266	8	1111110	27/05/2009	24/11/2009	152	10	26/10/2009	BT	Paid	28/05/2009	2155	144	144	0.947368	0	0	0	144	
789050	802122	2	1111110	27/05/2009	8/9/2009	76	10	10/8/2009	BT	Paid	27/05/2009	4928	77	77	1.013.158	0	0	0	77	
789052	747499	8	1111110	28/05/2009	9/9/2009	76	10	10/8/2009	BT	Paid	26/05/2009	866	77	77	1.013.158	0	0	0	77	
789053	725805	2	1111110	28/04/2009	4/9/2009	82	10	5/8/2009	BT	Paid	8/5/2009	5347	83.078.947	77	0.939024	0	6.078.947	6.078.947	77	
789196	69230	5	1111110	28/05/2009	3/9/2009	76	10	4/8/2009	BT	Paid	6/5/2009	5078	77	77	1.013.158	0	0	0	77	
789223	29113	7	1111110	28/05/2009	27/08/2009	76	10	28/07/2009	BT	Paid	13/05/2009	4928	77	77	1.013.158	0	0	0	77	
789250	71010	8	1111110	27/05/2009	26/08/2009	76	10	27/07/2009	BT	Paid	12/5/2009	2145	77	77	1.013.158	0	0	0	77	
789266	155841	8	1111110	27/05/2009	26/08/2009	76	10	27/07/2009	BT	Paid	18/05/2009	866	77	77	1.013.158	0	0	0	77	
789425	814753	2	1111110	12/5/2009	11/6/2009	25	10	26/05/2009	DD	Paid	29/04/2009	924	26	26	1.04	0	0	0	26	
789432	662547	1	1111110	12/5/2009	11/6/2009	25	10	26/05/2009	DD	Paid	29/04/2009	924	26	26	1.04	0	0	0	26	
789505	67723	8	1111110	16/05/2009	16/06/2009	25	25	18/05/2009	DD	Paid	29/04/2009	4688	22.9	22.9	0.916	0	0	0	22.9	
789747	222863	8	1111110	29/05/2009	26/11/2009	152	10	27/10/2009	BT	Paid	26/05/2009	871	144	144	0.947368	0	0	0	144	
789796	53936	8	1111110	29/05/2009	29/05/2009	76	10	BT	Not Paid	Paid	866									
789798	72153	8	1111110	29/05/2009	28/08/2009	76	10	29/07/2009	BT	Paid	3/6/2009	2145	77	77	1.013.158	0	0	0	77	
790001	855817	2	1111110	30/04/2009	29/10/2009	152	25	27/10/2009	BT	Paid	13/05/2009	6225	144	88	0.578947	0	56	56	88	
790069	232795	8	1111110	30/04/2009	30/06/2009	50	25	30/12/2009	BT	Paid	12/5/2009	5656	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
790074	873791	8	1111110	30/04/2009	30/06/2009	50	25	2/7/2009	BT	Paid	13/05/2009	5656	50.657.895	29	0.58	0	21.657.895	21.657.895	29	
790141	123451	8	1111110	2/5/2009	18/05/2010	304	25	8/4/2010	BT	Paid	12/5/2009	300	259	259	0.851974	0	0	0	259	
